"BarcodeID","Region","Reach","RiverMile","Bank","Date","Collector","Weather","WindSpeed","Habitat","Sunset","TimeBegin","TimeElapsed","Battery","Bats","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","NotesField","NotesLab"
"L07811","UpperBasin","GRFGD",199.00,"RB","08/29/2016","NPSDINO","NoRain",0,"Sand","19:00","21:00",1,,0,0,0,,,,,0,,,"Coll: DB; Split Mtn campground hosts.","Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07812","UpperBasin","GRFGD",199.00,"RB","08/24/2016","NPSDINO","NoRain",2,"Sand","19:07","21:10",1,,0,0,0,,"HendrixB","04/25/2017",0.8,0,,,"Coll: DB; Split Mtn campground hosts.","+ 10 m check by ANM (included). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L07813","UpperBasin","GRFGD",199.00,"RB","08/22/2016","NPSDINO","NoRain",0,"Sand","19:10","21:05",1.08,,0,1,0,,"HendrixB","05/26/2017",6.37,0,,,,"+ 30 m check by ANM (included). Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L07814","UpperBasin","GRFGD",199.00,"RB","08/20/2016","NPSDINO","NoRain",0,"Sand","19:12","21:30",1,,0,0,0,,"HendrixB","05/24/2017",6.33,0,,,"Coll: DB; Split Mtn campground hosts.","+ 1 H check ANM (included). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L07815","UpperBasin","GRFGD",199.00,"RB","08/16/2016","RiverGuide","NoRain",0,"Sand","19:17","21:00",1,,0,0,0,,,,,0,,,"Coll: Dale Broszait.","Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07816","UpperBasin","GRFGD",218.00,"RB","08/21/2016","RedmondK","NoRain",0,"Rock","19:11","20:30",1,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07817","UpperBasin","GRFGD",199.00,"RB","08/22/2016","RedmondK","NoRain",0,"Rock","19:10","20:45",1,,0,0,0,,,,,0,,,"5th night batts","Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07818","UpperBasin","GRFGD",235.00,"RB","09/05/2016","RedmondK","NoRain",0,"Sand","18:50","20:00",1.25,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07819","GrandCanyon","CRLeesFerry",-3.50,"RB","06/30/2016","ProctorK","NoRain",0,"Vegetation","19:49","19:00",1,,0,0,0,,,,,0,,,,"Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07820","GrandCanyon","CRGrandCanyon",60.70,"RB","07/06/2016","ProctorK","NoRain",2,"Vegetation","19:49","19:45",1.08,,0,0,0,,"FordM","06/01/2017",4.42,0,,,,"Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07821","GrandCanyon","CRGrandCanyon",39.60,"RB","07/05/2016","ProctorK","NoRain",0,"Sand","19:49","19:50",1,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07822","GrandCanyon","CRGrandCanyon",39.00,"RB","07/04/2016","ProctorK","NoRain",0,"Sand","19:49","20:00",1.25,,0,0,0,,"KortenhoevenE","12/06/2016",1.77,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07823","GrandCanyon","CRGrandCanyon",19.50,"LB","07/03/2016","ProctorK","NoRain",0,"Vegetation","19:49","19:50",1.12,,0,0,0,,"FordM","02/13/2017",1.77,0,,,,"Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07824","GrandCanyon","CRGrandCanyon",19.50,"LB","07/02/2016","ProctorK","NoRain",0,"Vegetation","19:49","20:00",1.08,,0,0,0,,"FordM","03/08/2017",0.25,0,,"FordM",,"Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07825","GrandCanyon","CRLeesFerry",-3.00,"RB","07/01/2016","ProctorK","NoRain",0,"Vegetation","19:49","19:50",1,,0,0,0,,"DaubertM","09/11/2017",0.1,0,,"GiardinaM",,"Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07826","GrandCanyon","CRGrandCanyon",63.70,"RB","07/11/2016","ProctorK","NoRain",2,"Sand","19:47","21:45",0.92,,0,0,0,,"KortenhoevenE","03/17/2017",0.22,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07827","GrandCanyon","CRGrandCanyon",63.70,"RB","07/10/2016","ProctorK","NoRain",2,"Sand","19:47","20:16",1.08,,0,0,0,,"DaubertM","09/11/2017",0.05,0,,"GiardinaM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07828","GrandCanyon","CRGrandCanyon",63.70,"RB","07/09/2016","ProctorK","NoRain",2,"Sand","19:48","20:20",1,,0,0,0,,"FordM","03/08/2017",0.08,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07829","GrandCanyon","CRGrandCanyon",63.70,"RB","07/07/2016","ProctorK","NoRain",0,"Vegetation","19:48","20:10",1.03,,0,0,0,,"FordM","03/14/2017",2.6,0,,"FordM",,"Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07833","GrandCanyon","CRGrandCanyon",227.00,"LB","07/18/2016","ProctorK","NoRain",,"Sand","19:44","20:00",1,,0,1,0,,"FordM","03/13/2017",1.63,0,,"FordM",,"MD-(No closing time noted). Assumed 1 hr and flagged strange (2018-05-30 TK). Traveled ~160 miles in 2 days? Seems unlikely, possible this date should be 7/19/2016 (JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L07834","GrandCanyon","CRGrandCanyon",63.70,"RB","07/16/2016","ProctorK","NoRain",0,"Sand","19:45","20:30",1,,0,0,0,,"KortenhoevenE","03/31/2017",0.45,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07835","GrandCanyon","CRGrandCanyon",63.70,"RB","07/15/2016","ProctorK","NoRain",2,"Sand","19:45","20:15",1.3,,0,0,0,,"FordM","03/02/2017",0.42,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07836","GrandCanyon","CRGrandCanyon",63.70,"RB","07/14/2016","ProctorK","NoRain",0,"Sand","19:46","19:50",1,,0,0,0,,"DaubertM",,,0,,"GiardinaM",,"Saved Oslari for Anya, no processing time. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L07837","GrandCanyon","CRGrandCanyon",63.70,"RB","07/13/2016","ProctorK","NoRain",0,"Sand","19:46","19:14",1.02,,0,0,0,,"KortenhoevenE","03/04/2017",0.87,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07838","GrandCanyon","CRGrandCanyon",63.70,"RB","07/12/2016","ProctorK","NoRain",1,"Sand","19:47","18:50",1,,0,0,0,,"KortenhoevenE","03/08/2017",0.7,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07839","GrandCanyon","CRLeesFerry",-0.06,"RB","07/05/2016","WoganK","NoRain",0,"Rock","19:49","19:53",1.07,,0,0,0,,"FordM","12/07/2016",1.33,0,,"GiardinaM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07840","GrandCanyon","CRGrandCanyon",29.52,"LB","07/07/2016","WoganK","NoRain",0,"Sand","19:48","19:57",1.05,,0,0,0,,"FordM","02/15/2017",1.87,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07841","GrandCanyon","CRGrandCanyon",16.57,"LB","07/06/2016","WoganK","NoRain",2,"Sand","19:49","19:50",1.03,,0,0,0,,"FordM","02/13/2017",1.72,0,,,,"Corrected RM from 1657 to 16.57 when comparing field data with data from inner label data on Sample Process data sheet - EK - 7/28/2017Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07842","GrandCanyon","CRGrandCanyon",132.49,"RB","07/14/2016","CatlettJ","NoRain",0,"Sand","19:46","19:59",1.08,,0,0,0,,"KortenhoevenE","02/13/2017",0.15,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07843","GrandCanyon","CRGrandCanyon",109.98,"RB","07/13/2016","CatlettJ","NoRain",0,"Sand","19:46","20:18",1.12,,0,0,0,,"FordM","02/15/2017",1.55,0,,"FordM",,"RM listed as 69.98 on process data sheet, verified against field data sheet and RM is in fact 109.98Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07844","GrandCanyon","CRGrandCanyon",92.08,"RB","07/12/2016","CatlettJ","NoRain",2,"Sand","19:47","19:45",1.13,,0,0,0,,"FordM","11/01/2017",0.13,0,,"GiardinaM",,"No internal label. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L07845","GrandCanyon","CRGrandCanyon",85.01,"LB","07/11/2016","WoganK","NoRain",1,"Sand","19:47","20:00",1.07,,0,0,0,,"FordM","02/16/2017",1.08,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07846","GrandCanyon","CRGrandCanyon",74.60,"LB","07/10/2016","WoganK","NoRain",2,"Rock","19:47","19:47",1.23,,0,1,0,,"KortenhoevenE","02/21/2017",0.28,0,,"FordM",,"lab data sheet states RM71.6Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07847","GrandCanyon","CRGrandCanyon",53.39,"RB","07/09/2016","WoganK","NoRain",0,"Sand","19:48","19:47",1,,0,0,0,,"KortenhoevenE","02/14/2017",1.47,0,,"FordM",,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07848","GrandCanyon","CRGrandCanyon",39.29,"RB","07/08/2016","WoganK","NoRain",2,"Sand","19:48","19:44",1.05,,0,0,0,,"FordM","03/14/2017",,0,,"FordM",,"no processing timeWeather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07849","GrandCanyon","CRGrandCanyon",196.94,"LB","09/14/2016","WoganK","NoRain",1,"Sand","18:37","19:11",1.02,,0,0,0,,"KortenhoevenE","03/16/2017",0.27,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07850","GrandCanyon","CRGrandCanyon",171.57,"RB","09/13/2016","WoganK","NoRain",0,"Sand","18:39","18:52",1.13,,0,0,0,,"DaubertM",,0.25,0,,"GiardinaM",,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07851","GrandCanyon","CRGrandCanyon",148.92,"LB","09/12/2016","WoganK","NoRain",1,"Sand","18:40","18:54",1.03,,0,0,0,,"KortenhoevenE","03/09/2017",0.28,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07852","UpperBasin","GRFGD",16.40,"RB","07/18/2016","MetcalfeA","NoRain",0,"Rock","19:44","21:00",1,,0,0,0,,"MetcalfeA",,0.5,0,,,"Private trip. Full moon. Rocky ledge (Pre-horse, best campsite of the trip)","Field processed, tossedWeather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07853","GrandCanyon","CRGrandCanyon",223.18,"LB","07/19/2016","CatlettJ","NoRain",0,"Sand","19:43","20:05",1.03,,0,0,0,,"SzydloC","06/30/2020",0.25,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07854","GrandCanyon","CRGrandCanyon",188.43,"RB","07/18/2016","CatlettJ","NoRain",1,"Sand","19:44","20:07",1.17,,0,0,0,,"FordM","12/07/2016",0.78,0,,"GiardinaM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07855","GrandCanyon","CRGrandCanyon",137.60,"LB","09/11/2016","WoganK","NoRain",0,"Sand","18:41","18:58",1.05,,0,0,0,,"KortenhoevenE","03/29/2017",0.18,0,,"FordM",,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07856","GrandCanyon","CRGrandCanyon",165.17,"RB","07/17/2016","CatlettJ","NoRain",1,"Sand","19:44","19:45",1.13,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07857","GrandCanyon","CRGrandCanyon",,"RB","07/16/2016","CatlettJ","NoRain",1,"Rock","19:45","19:43",1.12,,0,1,1,,"FordM","03/16/2017",0.47,0,,"FordM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). 
River Mile is missing on datasheet, nothing in notes about location (2018-10-03 CS)."
"L07858","GrandCanyon","CRGrandCanyon",137.70,,"07/15/2016","CatlettJ","NoRain",0,"Sand","19:45","20:17",1.07,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). River Side is missing on datasheet (2018-10-03 CS)."
"L07859","GrandCanyon","CRGrandCanyon",81.80,"LB","07/06/2017","PrivateBoater","NoRain",1,"Sand","19:49","20:22",1,,1,1,0,"DaubertM",,,,0,,"FordM",,"MD- temperature and close time not noted. DG-Sample discarded 6/21/2018. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L07860","GrandCanyon","CRGrandCanyon",98.80,"RB","07/07/2017","PrivateBoater","NoRain",2,"Vegetation","19:48","20:00",1,,1,0,0,"DaubertM","GoodenoughD","06/21/2018",0.78,0,,"GiardinaM",,"Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM). 
REMOVED 20 CHIA, 3 LEPA, 4 SIMA for stable isotope analysis (2020-08-27 TWG)"
"L07861","UpperBasin","SJSandIsland",25.00,"RB","10/16/2016","GCY","NoRain",1,"Vegetation","17:51","19:31",1.07,,0,0,0,,"KortenhoevenE","08/02/2017",0.53,0,,"GiardinaM","Mountain Time.","Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07862","UpperBasin","SJSandIsland",4.80,"RB","10/14/2016","GCY","NoRain",0,"Sand","17:54","19:36",1,,0,0,0,,,,,0,,,"  ""We accidentally labeled the internal label 10/17. barcodes are matching. Sorry!! :) Dorrie""","EK- No close time noted. Assumed that sample was 1 hour. Dorrie Haymon collected. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L07863","UpperBasin","SJSandIsland",23.00,"LB","10/09/2016","GCY","NoRain",0,"Vegetation","18:01","18:25",1,,0,0,0,,"KortenhoevenE","08/10/2017",0.23,0,,"GiardinaM","""Science officer Wilder notes this collection was the only one of the trip without trees & scrub around the collection tub. Perhaps this accounts for the small size of the majority of collected specimens.""","Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07864","UpperBasin","SJSandIsland",0.00,"RB","09/20/2016","GCY","Rain",0,"Rock","18:28","18:50",1.15,,0,0,0,,,,,0,,,"AZ time.",
"L07865","GrandCanyon","CRGrandCanyon",65.10,"RB","05/12/2017","ByerleyE","NoRain",2,"Rock","19:25","20:26",1,,0,0,0,"DaubertM","HendrixB","08/07/2018",0.3,0,,"GiardinaM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07866","GrandCanyon","CRGrandCanyon",47.70,"RB","05/20/2017","ByerleyE","NoRain",0,"Sand","19:32","19:52",1,,0,0,0,"DaubertM","GoodenoughD","06/25/2018",0.17,0,,"GiardinaM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07867","GrandCanyon","CRGrandCanyon",93.80,"LB","05/22/2017","ByerleyE","NoRain",0,"Vegetation","19:33","19:47",0.98,,0,0,0,"DaubertM","FordM","01/08/2018",1.47,0,,"GiardinaM",,"Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07868","GrandCanyon","CRGrandCanyon",75.80,"LB","07/05/2017","PrivateBoater","NoRain",0,"Vegetation","19:49","20:00",1,,0,0,0,"DaubertM","HendrixB","07/30/2018",1.12,0,,"GiardinaM",,"Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07869","UpperBasin","SJSandIsland",76.00,"LB","09/28/2016","GCY","NoRain",0,"Sand","18:16","18:23",1.03,,0,0,0,,"KortenhoevenE","07/19/2017",0.33,0,,"GiardinaM","AZ time.","Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07870","GrandCanyon","CRGrandCanyon",115.10,"RB","05/06/2017","ByerleyE","NoRain",1,"Vegetation","19:20","20:23",1.03,,0,0,0,"DaubertM","DaubertM","01/02/2018",0.4,0,,"GiardinaM",,"No internal label. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L07871","GrandCanyon","CRGrandCanyon",30.70,"RB","05/11/2017","ByerleyE","NoRain",1,"Sand","19:24","20:19",1,,0,0,0,"DaubertM","DaubertM","08/01/2018",0.53,0,,"GiardinaM",,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07872","UpperBasin","SJSandIsland",31.99,"RB","09/24/2016","GCY","NoRain",1,"Rock","18:22","18:31",1.03,,0,0,0,,"KortenhoevenE","07/19/2017",0.33,0,,"GiardinaM","AZ time.","Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07873","UpperBasin","SJSandIsland",44.50,"RB","09/25/2016","GCY","NoRain",0,"Sand","18:21","18:35",1.02,,0,0,0,,"KortenhoevenE","08/07/2017",0.48,0,,"GiardinaM","AZ time.","Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07874","UpperBasin","SJSandIsland",52.75,"RB","09/26/2016","GCY","NoRain",0,"Sand","18:19","18:41",1.1,,0,0,0,,"KortenhoevenE","06/26/2017",2.32,0,,"GiardinaM","AZ time.","Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07875","UpperBasin","SJSandIsland",8.33,"LB","09/22/2016","GCY","NoRain",2,"Sand","18:25","20:25",1.1,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07876","UpperBasin","SJSandIsland",20.50,"LB","09/23/2016","GCY","NoRain",0,"Vegetation","18:24","18:26",1.25,,0,0,0,,"KortenhoevenE","06/20/2017",0.2,0,,"GiardinaM","AZ time.","Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07877","UpperBasin","SJSandIsland",66.50,"RB","09/27/2016","GCY","NoRain",0,"Sand","18:18","18:23",1.07,,0,0,0,,"KortenhoevenE","08/04/2017",0.8,0,,"GiardinaM","AZ time.","Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07878","UpperBasin","SJSandIsland",6.33,"RB","09/21/2016","GCY","NoRain",0,"Sand","18:27","18:20",1.03,,0,0,0,,"KortenhoevenE","08/09/2017",0.33,0,,"GiardinaM","AZ time.","Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L07879","GrandCanyon","CRGrandCanyon",242.50,"RB","07/15/2016","LambT","NoRain",1,"Sand","19:45","19:45",1.07,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07880","UpperBasin","YampaR",20.00,"LB","07/01/2016","MetcalfeA","NoRain",,"Rock","19:49","21:00",0.75,,0,1,1,,"MetcalfeA","03/13/2017",0.4,0,,,"Same night as malaise, floating emergence trap, sticky, and white light traps.","+ 6 M check ANM (incl). Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L07881","UpperBasin","YampaR",18.00,"LB","07/02/2016","MetcalfeA","NoRain",,"Sand","19:49","21:00",1,,0,1,1,,"HendrixB","03/14/2017",1.32,0,,,"LIGHT TRAP ARRAY - 0 M.","Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L07882","UpperBasin","YampaR",18.00,"LB","07/02/2016","MetcalfeA","NoRain",,"Sand","19:49","21:00",1,,0,1,1,,,,,0,,,"LIGHT TRAP ARRAY - 10 M. ","Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L07883","UpperBasin","YampaR",18.00,"LB","07/02/2016","MetcalfeA","NoRain",,"Sand","19:49","21:00",1,,0,1,1,,,,,0,,,"LIGHT TRAP ARRAY - 20 M. ","Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L07884","UpperBasin","YampaR",18.00,"LB","07/02/2016","MetcalfeA","NoRain",,"Vegetation","19:49","21:00",1,,0,1,1,,,,,0,,,"LIGHT TRAP ARRAY - 40 M. Up on slope in P/J scrub.","Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L07885","UpperBasin","YampaR",11.00,"RB","07/03/2016","MetcalfeA","NoRain",0,"Sand","19:49","21:00",1,,0,0,0,,"HendrixB","02/17/2017",3.55,0,,,"Stoneflies! ","Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07886","UpperBasin","GRFGD",221.00,"LB","07/04/2016","MetcalfeA","NoRain",,"Sand","19:49","20:45",1.17,,0,1,0,,"HendrixB","02/19/2017",6.22,0,,,"LIGHT TRAP ARRAY - 0 M. Associated malaise, floating traps, and sticky","+ 3 H ANM check (incl). Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L07887","UpperBasin","GRFGD",221.00,"LB","07/04/2016","MetcalfeA","NoRain",,"Sand","19:49","20:45",1.17,,0,1,1,,,,,0,,,"LIGHT TRAP ARRAY - 10 M. Associated malaise, floating traps, and sticky","Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L07888","UpperBasin","GRFGD",221.00,"LB","07/04/2016","MetcalfeA","NoRain",,"Sand","19:49","20:45",1.17,,0,1,1,,,,,0,,,"LIGHT TRAP ARRAY -20 M. Associated malaise, floating traps, and sticky","Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L07889","UpperBasin","GRFGD",221.00,"LB","07/04/2016","MetcalfeA","NoRain",,"Vegetation","19:49","20:45",1.17,,0,1,1,,,,,0,,,"LIGHT TRAP ARRAY -40 M. Associated malaise, floating traps, and sticky. On slope in P/J scrub.","Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L07890","UpperBasin","GRFGD",201.00,"RB","07/05/2016","Foodbase","NoRain",0,"Sand","19:49","21:10",1,,0,0,0,,,,,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L07891","UpperBasin","GRFGD",0.35,"LB","07/06/2016","Foodbase","NoRain",0,"Rock","19:49","21:42",1,,0,0,0,,"MetcalfeA","12/14/2016",0.67,0,,,,"Methods comparison sample - note: pseudorep: two samples collected this evening - one on boulders near cobble bar (0.35) and one from launch ramp (0.4). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
